"Consumption Report "
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE1"," AMD-PRESTIGE2"," AMD-PRESTIGE3"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," APD"," AMG"," AUDIT"," BRSD"," CProcure"," CRG"," CRG"," CMGARC"," CMGEWC"," CMGLCT"," CMGMH"," CMGNP"," CMGSPW"," CMGSS"," CMGTCV"," OP-COMP"," CompG"," CMDSite"," Contracts"," CACD"," CC"," CSR"," CMG"," DRC"," ERP"," ELB"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," EMG"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," P&S"," ISM"," Landscape"," LIBRARY"," MAG"," MAG"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," SVP"," CONTROLLERSHIP"," OPS"," ARCHIVES"," PSIG"," PROCOM"," PB"," PCS"," PSSP"," PCM"," PDD"," PDS"," PRC"," Procure"," QCM"," QSD"," SPD"," SCP"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"MEMO PAD"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"METAL FILE TRAY - 3 LAYERS"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"NEWSPRINT LONG"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"NEWSPRINT SHORT"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
NOTEBOOK," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
NOTEBOOK," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"OPTICAL MOUSE "," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"PAPER CLIP BIG"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"PAPER CLIP SMALL"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"PENCIL MONGOL"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"PENTEL PEN BLACK"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
"PENTEL PEN BLUE"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"," 0 (Php 0.00)"
